out_data = d1bbc876; glo_cnt = 00027047
out_data = 0766c4cb; glo_cnt = 00027053
out_data = e8c81d9b; glo_cnt = 0002705d
out_data = 0263badf; glo_cnt = 00027064
out_data = 0a996641; glo_cnt = 0002706f
out_data = 9313614d; glo_cnt = 00027073
out_data = 99ce24be; glo_cnt = 00027075
out_data = b4f8000c; glo_cnt = 00027095
out_data = 8c4a6b8d; glo_cnt = 000270b5
out_data = 66b472c3; glo_cnt = 000270c1
out_data = 687faaff; glo_cnt = 000270d7
out_data = 244a5b8d; glo_cnt = 000270e1
out_data = ec8c302b; glo_cnt = 000270f7
out_data = 17624079; glo_cnt = 00027123
out_data = 77034a2b; glo_cnt = 00027134
out_data = b3fe3c76; glo_cnt = 00027139
out_data = 98fb2748; glo_cnt = 0002714f
out_data = f20296b8; glo_cnt = 00027152
out_data = c177a4a2; glo_cnt = 00027191
out_data = fcedc3f3; glo_cnt = 0002719d
out_data = e523ef75; glo_cnt = 000271bd
out_data = 531bcbe3; glo_cnt = 000271c9
out_data = eae07734; glo_cnt = 000271d3
out_data = 7eac1b46; glo_cnt = 000271de
out_data = e46c387b; glo_cnt = 000271e9
out_data = 6d66fdb7; glo_cnt = 000271f5
out_data = 5e3e38a8; glo_cnt = 000271f7
out_data = df1947ed; glo_cnt = 000271f9
out_data = ae57e0b3; glo_cnt = 0002722b
out_data = 0927d35c; glo_cnt = 00027241
out_data = 5e4fd915; glo_cnt = 0002724d
out_data = aabe1e46; glo_cnt = 00027283
out_data = b07ad837; glo_cnt = 0002728f
out_data = c03de108; glo_cnt = 00027293
out_data = 450ab1d3; glo_cnt = 00027299
out_data = c01cecef; glo_cnt = 0002729d
out_data = d01e00cf; glo_cnt = 000272a5
out_data = 29f725aa; glo_cnt = 000272af
out_data = e54f584c; glo_cnt = 000272e7
out_data = 96e34089; glo_cnt = 000272fd
out_data = 895b6816; glo_cnt = 00027333
out_data = 3cc81848; glo_cnt = 00027335
out_data = a0ab1345; glo_cnt = 0002733f
out_data = 6f2ded69; glo_cnt = 00027349
out_data = 55e46317; glo_cnt = 00027358
out_data = 1f2aa366; glo_cnt = 00027362
out_data = e223eca5; glo_cnt = 0002736b
out_data = dbb4f4b7; glo_cnt = 00027375
out_data = 8a27ddf9; glo_cnt = 00027397
out_data = cc3726dd; glo_cnt = 000273a1
out_data = 4228ed7d; glo_cnt = 000273ad
out_data = e46a5bdc; glo_cnt = 000273cd
out_data = c5f7170b; glo_cnt = 000273d9
out_data = dc76018f; glo_cnt = 000273df
out_data = 50a6c1a5; glo_cnt = 000273e3
out_data = 3e987a8a; glo_cnt = 000273ef
out_data = 1d64ca28; glo_cnt = 000273fd
out_data = 2ccfdb9e; glo_cnt = 00027405
out_data = aa80aa1a; glo_cnt = 0002743b
out_data = 0b8e7bfc; glo_cnt = 00027447
out_data = 1b192d63; glo_cnt = 00027451
out_data = fa26f632; glo_cnt = 00027453
out_data = f96efc1b; glo_cnt = 0002745d
out_data = 34a46844; glo_cnt = 00027486
out_data = 6fd84517; glo_cnt = 00027493
out_data = 0ab931f1; glo_cnt = 0002749a
out_data = 9a1a1c3d; glo_cnt = 000274a9
out_data = c2e8d67f; glo_cnt = 000274b5
out_data = 4a75e2ec; glo_cnt = 000274eb
out_data = 7e30b98a; glo_cnt = 000274f7
out_data = a207bc7b; glo_cnt = 00027517
out_data = 51e08690; glo_cnt = 00027523
out_data = f73871ac; glo_cnt = 0002754f
out_data = dd173a6d; glo_cnt = 00027551
out_data = 0217ee6e; glo_cnt = 00027563
out_data = d931d5c9; glo_cnt = 00027566
out_data = 8cfa1bb2; glo_cnt = 0002756f
out_data = ebeb6d42; glo_cnt = 0002757b
out_data = 8f520b8c; glo_cnt = 0002759b
out_data = 4fb3a162; glo_cnt = 000275c7
out_data = 8578ecbf; glo_cnt = 000275c9
out_data = 46f6469a; glo_cnt = 000275d3
out_data = f35d8e82; glo_cnt = 000275f3
out_data = 37090b80; glo_cnt = 00027615
out_data = ebedb206; glo_cnt = 00027616
out_data = e6c73f66; glo_cnt = 0002761a
out_data = 88277329; glo_cnt = 0002761f
out_data = 3a8a56a0; glo_cnt = 00027657
out_data = a1ebb0b0; glo_cnt = 00027661
out_data = dfd0aa08; glo_cnt = 00027699
out_data = b455968f; glo_cnt = 0002769b
out_data = 6e0fbdc4; glo_cnt = 000276af
out_data = b8ba313b; glo_cnt = 000276cf
out_data = df034678; glo_cnt = 000276db
out_data = f6b85bed; glo_cnt = 000276ea
out_data = 63601ff9; glo_cnt = 000276f1
out_data = f2c43566; glo_cnt = 000276fb
out_data = 09977e70; glo_cnt = 00027707
out_data = f896d547; glo_cnt = 00027749
out_data = d7048b8f; glo_cnt = 00027753
out_data = 9f6404a7; glo_cnt = 0002775f
out_data = 236abf84; glo_cnt = 00027769
out_data = 754dd530; glo_cnt = 00027775
out_data = 44950215; glo_cnt = 00027777
out_data = e0983bde; glo_cnt = 0002777a
out_data = 8bd5681c; glo_cnt = 0002778e
out_data = b244bcc3; glo_cnt = 00027795
out_data = 3ac90917; glo_cnt = 000277ab
out_data = e7283f3d; glo_cnt = 000277c1
out_data = 5b598a3a; glo_cnt = 000277d7
out_data = c0dc9b86; glo_cnt = 000277d9
out_data = e190e41f; glo_cnt = 000277f9
out_data = 581a6e7f; glo_cnt = 00027819
out_data = b2f695fb; glo_cnt = 0002781b
out_data = 5b2259fb; glo_cnt = 00027829
out_data = 3df896e0; glo_cnt = 0002782c
out_data = b99e3eeb; glo_cnt = 0002783b
out_data = d747c883; glo_cnt = 00027845
out_data = 03581911; glo_cnt = 0002785b
out_data = b571ab83; glo_cnt = 0002787d
out_data = de2b2c61; glo_cnt = 00027887
out_data = b50eab66; glo_cnt = 0002789c
out_data = 49a3c512; glo_cnt = 0002789d
out_data = e9a4b4b1; glo_cnt = 0002789f
out_data = bb1fd895; glo_cnt = 000278b3
out_data = 2083e2c0; glo_cnt = 000278b9
out_data = 95151768; glo_cnt = 000278c9
out_data = a26a969b; glo_cnt = 000278d5
out_data = 8cd5008c; glo_cnt = 000278eb
out_data = 2f8db4f5; glo_cnt = 000278f5
out_data = 9287bc1b; glo_cnt = 000278f7
out_data = 5d4562f0; glo_cnt = 00027921
out_data = c46c8322; glo_cnt = 0002792d
out_data = 55b11501; glo_cnt = 00027963
out_data = d08c7c03; glo_cnt = 0002796c
out_data = 08a37ae2; glo_cnt = 00027979
out_data = fde4be9d; glo_cnt = 0002797f
out_data = 8aea6296; glo_cnt = 0002798f
out_data = e3ad7968; glo_cnt = 000279b1
out_data = 170ac6e4; glo_cnt = 000279c7
out_data = 35a43bf8; glo_cnt = 000279d1
out_data = ce9e675e; glo_cnt = 000279e7
out_data = f6f4024c; glo_cnt = 000279fd
out_data = 4b4107b0; glo_cnt = 00027a0d
out_data = adc44d18; glo_cnt = 00027a13
out_data = 96282a92; glo_cnt = 00027a1f
out_data = 9f207718; glo_cnt = 00027a2c
out_data = 46758625; glo_cnt = 00027a4b
out_data = a1399b84; glo_cnt = 00027a61
out_data = 742dff81; glo_cnt = 00027a63
out_data = 6dabc54f; glo_cnt = 00027a81
out_data = e640ced9; glo_cnt = 00027a8d
out_data = 2dc8cf2b; glo_cnt = 00027aa3
out_data = 5a098c23; glo_cnt = 00027aad
out_data = 83e51b19; glo_cnt = 00027ab9
out_data = c34436b8; glo_cnt = 00027ac3
out_data = e680831a; glo_cnt = 00027ac8
out_data = 045206c2; glo_cnt = 00027acf
out_data = 6ca4fc3c; glo_cnt = 00027b1b
out_data = 817fc730; glo_cnt = 00027b27
out_data = b5f438e8; glo_cnt = 00027b31
out_data = 80db0434; glo_cnt = 00027b3d
out_data = 5ffb09a4; glo_cnt = 00027b53
out_data = db9ab866; glo_cnt = 00027b59
out_data = 62e1f97b; glo_cnt = 00027b69
out_data = 0feb6374; glo_cnt = 00027b6b
out_data = ec8c43b7; glo_cnt = 00027b77
out_data = 8cd8889d; glo_cnt = 00027b7f
out_data = 8e23ff54; glo_cnt = 00027bb5
out_data = fe15b0fa; glo_cnt = 00027bc1
out_data = a2e74365; glo_cnt = 00027bcb
out_data = 851dd7af; glo_cnt = 00027bd7
out_data = 2ed911ea; glo_cnt = 00027bdb
out_data = c33f36ce; glo_cnt = 00027bed
out_data = 900a5674; glo_cnt = 00027bf7
out_data = 85f3beec; glo_cnt = 00027bfa
out_data = 525ebd0f; glo_cnt = 00027c19
out_data = fbd8d47a; glo_cnt = 00027c1b
out_data = 9668eed2; glo_cnt = 00027c2f
out_data = 200aee83; glo_cnt = 00027c45
out_data = 5e26f704; glo_cnt = 00027c5b
out_data = 8af27f5e; glo_cnt = 00027c5d
out_data = 589d77c2; glo_cnt = 00027c7b
out_data = d01ecec1; glo_cnt = 00027c7c
out_data = d4b1f3b1; glo_cnt = 00027c7e
out_data = e820397f; glo_cnt = 00027c87
out_data = 75f3beac; glo_cnt = 00027c9d
out_data = 9af199cc; glo_cnt = 00027ca7
out_data = 1f381e7b; glo_cnt = 00027cbd
out_data = eae1f02e; glo_cnt = 00027cf5
out_data = ff43b321; glo_cnt = 00027cf7
out_data = 88bfe506; glo_cnt = 00027d0b
out_data = 807d9e4f; glo_cnt = 00027d15
out_data = bb8e487d; glo_cnt = 00027d17
out_data = fb621555; glo_cnt = 00027d20
out_data = df335b26; glo_cnt = 00027d21
out_data = 52f46cf8; glo_cnt = 00027d2b
out_data = 75ac60f0; glo_cnt = 00027d38
out_data = 31daafac; glo_cnt = 00027d99
out_data = 4cdcafb2; glo_cnt = 00027da5
out_data = f5086048; glo_cnt = 00027dc5
out_data = f33f2fcf; glo_cnt = 00027dc7
out_data = 678394b3; glo_cnt = 00027ddb
out_data = 6d32f43f; glo_cnt = 00027df1
out_data = dddcfd89; glo_cnt = 00027df2
out_data = 97c2c081; glo_cnt = 00027dfd
out_data = 26ba13b1; glo_cnt = 00027e05
out_data = 8ad66438; glo_cnt = 00027e13
out_data = 4c2ae8ab; glo_cnt = 00027e33
out_data = a3728dce; glo_cnt = 00027e49
out_data = c55dabeb; glo_cnt = 00027e5f
out_data = adf0e8aa; glo_cnt = 00027e6b
out_data = 542ccefc; glo_cnt = 00027e6d
out_data = 0a5a47ef; glo_cnt = 00027e8b
out_data = 1c2d8dc7; glo_cnt = 00027e97
out_data = 12e0f89a; glo_cnt = 00027e99
out_data = eb41cd6c; glo_cnt = 00027ead
out_data = b60b9120; glo_cnt = 00027ec3
out_data = c40e9d86; glo_cnt = 00027ee3
out_data = 7b05af8c; glo_cnt = 00027eef
out_data = 1ef342cb; glo_cnt = 00027ef9
out_data = bc8f81e5; glo_cnt = 00027f05
out_data = c13ddd71; glo_cnt = 00027f1b
out_data = 7ac428aa; glo_cnt = 00027f31
out_data = f21c2c7f; glo_cnt = 00027f36
out_data = d2c41e24; glo_cnt = 00027f47
out_data = 03cb9175; glo_cnt = 00027f51
out_data = 10664003; glo_cnt = 00027f53
out_data = 15f92ab1; glo_cnt = 00027f89
out_data = 427ebc3f; glo_cnt = 00027fa9
out_data = 53400607; glo_cnt = 00027fab
out_data = 30a6fe13; glo_cnt = 00027fad
out_data = 0d8bb62f; glo_cnt = 00027fbf
out_data = 7a870896; glo_cnt = 00027fd5
out_data = 15de5b00; glo_cnt = 00027fe1
out_data = d780cd1f; glo_cnt = 00027fe6
out_data = 146c6380; glo_cnt = 00027fff
out_data = e3ca4bbe; glo_cnt = 00028001
out_data = 4ef4127e; glo_cnt = 0002802d
out_data = 4218a23b; glo_cnt = 00028039
out_data = a28f8902; glo_cnt = 00028043
out_data = db570d6e; glo_cnt = 00028059
out_data = 317904b1; glo_cnt = 0002805b
out_data = 2a587d69; glo_cnt = 0002806f
out_data = 2f0105de; glo_cnt = 0002807b
out_data = 9ec62794; glo_cnt = 00028084
out_data = 30949028; glo_cnt = 00028091
out_data = e8ff2d9c; glo_cnt = 0002809b
out_data = 58b45ff6; glo_cnt = 000280c7
out_data = 48188747; glo_cnt = 000280e9
out_data = 871ab12e; glo_cnt = 000280f3
out_data = 4b9d440e; glo_cnt = 00028109
out_data = ca1918fc; glo_cnt = 00028112
out_data = 14a31bac; glo_cnt = 0002811f
out_data = 111d3b2d; glo_cnt = 00028121
out_data = eba838f5; glo_cnt = 0002812b
out_data = 6b18190f; glo_cnt = 0002812c
out_data = bb5c5879; glo_cnt = 00028135
out_data = 3f16dc49; glo_cnt = 00028161
out_data = a168b174; glo_cnt = 00028177
out_data = 92960f48; glo_cnt = 00028183
out_data = 5b0306ea; glo_cnt = 0002818d
out_data = ebf4a966; glo_cnt = 000281af
out_data = 7cc52a96; glo_cnt = 000281b1
out_data = 18deea8c; glo_cnt = 000281b9
out_data = 41cb3143; glo_cnt = 000281bb
out_data = 9eba94c5; glo_cnt = 000281d8
out_data = 2077fb68; glo_cnt = 000281db
out_data = 17d073d4; glo_cnt = 0002821d
out_data = 4f41389e; glo_cnt = 00028227
out_data = e92b73c8; glo_cnt = 00028269
out_data = 38976d7d; glo_cnt = 00028275
out_data = b74a6b3d; glo_cnt = 00028277
out_data = 417c3a20; glo_cnt = 0002828b
out_data = e773b8d0; glo_cnt = 0002828f
out_data = fac241ce; glo_cnt = 00028295
out_data = e58e87a3; glo_cnt = 00028297
out_data = c25d4d00; glo_cnt = 000282a0
out_data = f552539b; glo_cnt = 000282d7
out_data = 5a237c25; glo_cnt = 000282e3
out_data = aab55f6a; glo_cnt = 000282f9
out_data = a5a9ff43; glo_cnt = 00028319
out_data = 1754909c; glo_cnt = 0002831b
out_data = 92d53719; glo_cnt = 0002831c
out_data = 1ddb24cf; glo_cnt = 00028320
out_data = ba715dd4; glo_cnt = 00028325
out_data = deecdbf5; glo_cnt = 00028327
out_data = 102f708f; glo_cnt = 0002832f
out_data = aec193ac; glo_cnt = 0002835b
out_data = e759d692; glo_cnt = 0002835d
out_data = 68fc1e23; glo_cnt = 00028371
out_data = 127b6998; glo_cnt = 000283a9
out_data = 8ed3960b; glo_cnt = 000283ab
out_data = ce99e481; glo_cnt = 000283bb
out_data = 27019638; glo_cnt = 000283c9
out_data = 7f90c0f9; glo_cnt = 000283cb
out_data = af9ee914; glo_cnt = 000283d6
out_data = b303c578; glo_cnt = 000283df
out_data = 0b334fef; glo_cnt = 00028421
out_data = e8b532c0; glo_cnt = 00028437
out_data = 7f760d34; glo_cnt = 00028439
out_data = 4df5bc56; glo_cnt = 00028459
